name,manufacturer,price,interfaceType,,formFactor,protocol,capacity,capacityGBs,isNVMe,URL
Toshiba Q300,Toshiba,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/JvWrxr/toshiba-internal-hard-drive-hdts724xzsta
Intel DC P4101,Intel,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1.024 TB,1024,TRUE,https://pcpartpicker.com/product/RDYLrH/intel-dc-p4101-1024-tb-m2-2280-nvme-solid-state-drive-ssdpekka010t801
Western Digital SN530 SED,Western Digital,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1.024 TB,1024,TRUE,https://pcpartpicker.com/product/MNkWGX/western-digital-sn530-sed-1024-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-sdbqnpz-1t00
Integral ADVANTAGE PRO-1 w/ Heatsink,Integral,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/p9WmP6/integral-advantage-pro-1-w-heatsink-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-inssd4tm2280g4ap1xhs
Integral INSSD1TM2242G3,Integral,N/A,M.2 PCIe 3.0 X4,,M.2-2242,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/7PsMnQ/integral-inssd1tm2242g3-1-tb-m2-2242-pcie-30-x4-nvme-solid-state-drive-inssd1tm2242g3
Seagate FireCuda 520N,Seagate,$179.99 ,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/yPYRsY/seagate-firecuda-520n-2-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-zp2048gv3a002
Addlink D60,Addlink,$199.44 ,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,960 GB,960,TRUE,https://pcpartpicker.com/product/7MBzK8/addlink-d60-960-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ad960gbd60m2p
VisionTek DLX4 Pro,VisionTek,$116.00+,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/BrvD4D/visiontek-dlx4-pro-512-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-901567
OWC Aura Pro IV,OWC,$169.99+,M.2 PCIe 4.0 X4,,M.2-2242,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/fLrp99/owc-aura-pro-iv-1-tb-m2-2242-pcie-40-x4-nvme-solid-state-drive-sp4p4t2pt01
Integral MO-300,Integral,N/A,mSATA,,mSATA,SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/mPsMnQ/integral-mo-300-512-gb-msata-solid-state-drive-inssd512gmsa
Integral INSSD1TM2230G3,Integral,N/A,M.2 PCIe 3.0 X4,,M.2-2230,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/QzMXsY/integral-inssd1tm2230g3-1-tb-m2-2230-pcie-30-x4-nvme-solid-state-drive-inssd1tm2230g3
Seagate Nytro Enterprise,Seagate,$1286.01+,SAS 12.0 Gb/s,,"2.5""",N/A,3.2 TB,3200,FALSE,https://pcpartpicker.com/product/67VD4D/seagate-nytro-enterprise-32-tb-25-solid-state-drive-xs3200le10003
Intel X25-M,Intel,$300.00+,SATA 3.0 Gb/s,,"2.5""",SATA,160 GB,160,FALSE,https://pcpartpicker.com/product/46fp99/intel-internal-hard-drive-ssdsa2mh160g1
Silicon Power UD90,Silicon Power,N/A,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,500 GB,500,TRUE,https://pcpartpicker.com/product/YxRwrH/silicon-power-ud90-500-gb-m2-2230-pcie-40-x4-nvme-solid-state-drive-sp500gbp44ud9007
ADATA XPG GAMMIX S55,ADATA,N/A,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/sZhv6h/adata-xpg-gammix-s55-512-gb-m2-2230-pcie-40-x4-nvme-solid-state-drive-gammixs55-512g-c
Intel DC S3500,Intel,$142.00+,SATA 6.0 Gb/s,,"2.5""",SATA,160 GB,160,FALSE,https://pcpartpicker.com/product/BRDwrH/intel-internal-hard-drive-ssdsc2bb160g401
TEAMGROUP T-Force Delta Max RGB,TEAMGROUP,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,500 GB,500,FALSE,https://pcpartpicker.com/product/7nLwrH/team-t-force-delta-max-rgb-500-gb-25-solid-state-drive-t253tm500g3c302
VisionTek PRO XPN,VisionTek,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/GKK2FT/visiontek-pro-xpn-1-tb-m2-2280-nvme-solid-state-drive-901307
Seagate Barracuda PCIe,Seagate,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/F3MMnQ/seagate-barracuda-pcie-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-zp2000cv3a002
Transcend MTS400,Transcend,$425.73+,M.2 SATA,,M.2-2242,SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/ZPbp99/transcend-internal-hard-drive-ts256gmts400
Seagate 1200.2,Seagate,N/A,SAS 12.0 Gb/s,,"2.5""",N/A,3.2 TB,3200,FALSE,https://pcpartpicker.com/product/JhfhP6/seagate-12002-32-tb-25-solid-state-drive-st3200fm0023
Timetec 35TTTNGE4NVME-512GH,Timetec,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/HhkH99/timetec-35tttnge4nvme-512gh-512-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-35tttnge4nvme-512gh
Timetec PINNACLE SD1-INDEX,Timetec,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/KBjRsY/timetec-pinnacle-sd1-index-512-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-35pntdge4nvmegh-512g
OCZ ARC 100,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/YBQypg/ocz-internal-hard-drive-arc10025sat3480g
OCZ Vector 180,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/rJbkcf/ocz-internal-hard-drive-vtr18025sat3480gb
OCZ Vector 180,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/bn7CmG/ocz-internal-hard-drive-vtr18025sat3960gb
Transcend TS256GMSA370,Transcend,N/A,mSATA,,mSATA,SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/PDrG3C/transcend-internal-hard-drive-ts256gmsa370
Transcend TS128GMSA370,Transcend,N/A,mSATA,,mSATA,SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/Hj8Zxr/transcend-internal-hard-drive-ts128gmsa370
Inland TN446,Inland,N/A,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/CLsV3C/inland-tn446-1-tb-m2-2230-pcie-40-x4-nvme-solid-state-drive-1tb-tn446
Seagate IronWolf 510,Seagate,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,240 GB,240,TRUE,https://pcpartpicker.com/product/NFxbt6/seagate-ironwolf-510-240-gb-m2-2280-nvme-solid-state-drive-zp240nm30011
YEYIAN Valk,YEYIAN,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/RCWJ7P/yeyian-valk-512-gb-25-solid-state-drive-ycv-051820-4
Toshiba XG6,Toshiba,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/kWH7YJ/toshiba-xg6-512-gb-m2-2280-nvme-solid-state-drive-kxg6aznv512g
FFF Smart Life Connected G-Storategy NV470,FFF Smart Life Connected,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/y7mNnQ/fff-smart-life-connected-g-storategy-nv470-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-nv47004tby3g1nh
Seagate Nytro Enterprise,Seagate,$477.54 ,SATA 6.0 Gb/s,,"2.5""",SATA,1.92 TB,1920,FALSE,https://pcpartpicker.com/product/QTKcCJ/seagate-nytro-enterprise-192-tb-25-solid-state-drive-xa1920le10063
Seagate Nytro Enterprise,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/3Kw7YJ/seagate-nytro-enterprise-240-gb-25-solid-state-drive-xa240me10003
Seagate Nytro Enterprise,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/7kYLrH/seagate-nytro-enterprise-480-gb-25-solid-state-drive-xa480me10063
Seagate Nytro Enterprise,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/VsTPxr/seagate-nytro-enterprise-960-gb-25-solid-state-drive-xa960le10063
Kingston KC1000,Kingston,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,240 GB,240,TRUE,https://pcpartpicker.com/product/RzfhP6/kingston-kc1000-240gb-m2-2280-solid-state-drive-skc1000240g
GeIL Zenith P4L,GeIL,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/TsKscf/geil-zenithp4l-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-gz80p4l-4tbp
Plextor M5P,Plextor,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/h94gXL/plextor-internal-hard-drive-px128m5pro
Toshiba RC100,Toshiba,N/A,M.2 PCIe 3.0 X2,,M.2-2242,NVMe,120 GB,120,TRUE,https://pcpartpicker.com/product/6RyV3C/toshiba-rc100-120gb-m2-2242-solid-state-drive-thn-rc10z1200g8
Toshiba RC100,Toshiba,N/A,M.2 PCIe 3.0 X2,,M.2-2242,NVMe,240 GB,240,TRUE,https://pcpartpicker.com/product/jpMwrH/toshiba-rc100-240gb-m2-2242-solid-state-drive-thn-rc10z2400g8
Apacer AS350X,Apacer,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/66jv6h/apacer-as350x-128-gb-25-solid-state-drive-ap128gas350xr-1
TEAMGROUP L5 LITE,TEAMGROUP,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,1 TB,1000,FALSE,https://pcpartpicker.com/product/ZRsnTW/team-l5-lite-1-tb-25-solid-state-drive-t2535t001t0c101
Addlink S95,Addlink,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/xLTp99/addlink-s95-2-tb-m2-2280-nvme-solid-state-drive-ad2tbs95m2p
Addlink S92,Addlink,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/2KmmP6/addlink-s92-2-tb-m2-2280-nvme-solid-state-drive-ad2tbs92m2p
Addlink S90,Addlink,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/6cKKHx/addlink-s90-1-tb-m2-2280-nvme-solid-state-drive-ad1tbs90m2p
XPG GAMMIX S10,XPG,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/xxsmP6/xpg-gammix-s10-256gb-m2-2280-solid-state-drive-asx7000npc-256gt-c
Toshiba Q Series Pro,Toshiba,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/pxXfrH/toshiba-internal-hard-drive-hdts351xzsta
Eluktro Pro Performance,Eluktro,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,512 GB,512,FALSE,https://pcpartpicker.com/product/YgtWGX/eluktro-internal-hard-drive-trossd7512gbpro
Eluktro Pro Performance,Eluktro,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,1 TB,1000,FALSE,https://pcpartpicker.com/product/4dDzK8/eluktro-internal-hard-drive-trossd71tbpro
Mushkin Scorpion PCIe,Mushkin,N/A,PCIe x2,,PCIe,NVMe,240 GB,240,TRUE,https://pcpartpicker.com/product/Ff6BD3/mushkin-internal-hard-drive-mknp22sc240gb
Mushkin Scorpion PCIe,Mushkin,N/A,PCIe x2,,PCIe,NVMe,960 GB,960,TRUE,https://pcpartpicker.com/product/Rszv6h/mushkin-internal-hard-drive-mknp22sc960gb
Silicon Power XD85,Silicon Power,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/QRmNnQ/silicon-power-xd85-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-sp02kgbp44xd8505
Intel 320,Intel,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/Z7Lypg/intel-internal-hard-drive-ssdsa2bw120g301
Toshiba Q300 Pro,Toshiba,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/VW38TW/toshiba-internal-hard-drive-hdts425xzsta
Intel Pro 5400s,Intel,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/H8x9TW/intel-pro-5400s-240gb-25-solid-state-drive-ssdsc2kf240h6x1
Integral UltimaPro X2,Integral,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,240 GB,240,TRUE,https://pcpartpicker.com/product/Q3NgXL/integral-ultimapro-x2-240-gb-m2-2280-nvme-solid-state-drive-inssd240gm280nupx2
OCZ Synapse Cache,OCZ,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,64 GB,64,FALSE,https://pcpartpicker.com/product/DvJwrH/ocz-internal-hard-drive-syn25sat364g
OCZ Colossus,OCZ,N/A,SATA 3.0 Gb/s,,"3.5""",SATA,250 GB,250,FALSE,https://pcpartpicker.com/product/Zgfp99/ocz-internal-hard-drive-oczssd21cls250g
OCZ Colossus LT,OCZ,N/A,SATA 3.0 Gb/s,,"3.5""",SATA,500 GB,500,FALSE,https://pcpartpicker.com/product/NX7wrH/ocz-internal-hard-drive-oczssd21clslt500g
OCZ Vertex 2 Pro,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,100 GB,100,FALSE,https://pcpartpicker.com/product/Cs7wrH/ocz-internal-hard-drive-oczssd22vtxp100g
OCZ Vertex 2 Pro,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,200 GB,200,FALSE,https://pcpartpicker.com/product/c3JwrH/ocz-internal-hard-drive-oczssd22vtxp200g
OCZ Vertex 2 Pro,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,400 GB,400,FALSE,https://pcpartpicker.com/product/sRtCmG/ocz-internal-hard-drive-oczssd22vtxp400g
OCZ Vertex Limited,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,100 GB,100,FALSE,https://pcpartpicker.com/product/JvGkcf/ocz-internal-hard-drive-oczssd21vtxle100g
OCZ Vertex 2,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,200 GB,200,FALSE,https://pcpartpicker.com/product/HYZQzy/ocz-internal-hard-drive-oczssd22vtx200g
OCZ Vertex 2,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/KCQypg/ocz-internal-hard-drive-oczssd22vtxe480g
OCZ Agility 2,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,200 GB,200,FALSE,https://pcpartpicker.com/product/3fLypg/ocz-internal-hard-drive-oczssd22agt200g
OCZ Agility 2,OCZ,$149.94+,SATA 3.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/9xvRsY/ocz-internal-hard-drive-oczssd22agte60g
OCZ Agility 2,OCZ,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/mV8Zxr/ocz-internal-hard-drive-oczssd22agte480g
TEAMGROUP L5 LITE,TEAMGROUP,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/NHX2FT/team-l5-lite-120gb-25-solid-state-drive-t2535t120g0c101
VisionTek DLX4,VisionTek,$73.99 ,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/zM3NnQ/visiontek-dlx4-512-gb-m2-2230-pcie-40-x4-nvme-solid-state-drive-901558
Silicon Power P34A80,Silicon Power,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/Jm7G3C/silicon-power-p34a80-2-tb-m2-2280-nvme-solid-state-drive-su002tbp34a80m28ab
Silicon Power XD80,Silicon Power,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/pm7G3C/silicon-power-xd80-256-gb-m2-2280-nvme-solid-state-drive-sp256gbp34xd8005
TEAMGROUP T-Force GE PRO AirFlow,TEAMGROUP,N/A,M.2 PCIe 5.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/Lhy8TW/teamgroup-t-force-ge-pro-airflow-1-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-tm8fg3001t0c133
Leven JP600,Leven,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/zfmNnQ/leven-jp600-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-jp600-2tb
Solidigm P41 Plus,Solidigm,N/A,M.2 PCIe 4.0 X4,,M.2-2230,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/cFgrxr/solidigm-p41-plus-512-gb-m2-2230-pcie-40-x4-nvme-solid-state-drive-ssdpfpnu512gz01
Crucial BX200,Crucial,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/dMvZxr/crucial-internal-hard-drive-ct960bx200ssd1
KingSpec NX-2230,KingSpec,N/A,M.2 PCIe 3.0 X4,,M.2-2230,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/jnGhP6/kingspec-nx-2230-256-gb-m2-2230-pcie-30-x4-nvme-solid-state-drive-nx-256-2230
Mushkin SOURCE 2 LT,Mushkin,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/Jh8bt6/mushkin-source-2-lt-256-gb-25-solid-state-drive-mknssds2256gb-lt
MyDigitalSSD Super Boot Drive,MyDigitalSSD,N/A,mSATA,,mSATA,SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/Dgs8TW/mydigitalssd-internal-hard-drive-mdmssb128
Seagate IronWolf 525,Seagate,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/4sWzK8/seagate-ironwolf-525-1-tb-m2-2280-nvme-solid-state-drive-zp1000nm3a002
MyDigitalSSD Super Boot Drive,MyDigitalSSD,N/A,M.2 SATA,,M.2-2242,SATA,32 GB,32,FALSE,https://pcpartpicker.com/product/J4DzK8/mydigitalssd-internal-hard-drive-mdm242sb032
MyDigitalSSD Super Boot Drive,MyDigitalSSD,N/A,M.2 SATA,,M.2-2242,SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/hcfmP6/mydigitalssd-internal-hard-drive-mdm242sb256
Kingston UV500B,Kingston,N/A,M.2 SATA,,M.2-2280,SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/kN22FT/kingston-uv500-480gb-m2-2280-solid-state-drive-suv500m8480g
Patriot Pyro SE,Patriot,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/36H323/patriot-internal-hard-drive-ppse120gs25ssdr
Verbatim Verbatim SATA II,Verbatim,$93.18 ,SATA 3.0 Gb/s,,"2.5""",SATA,64 GB,64,FALSE,https://pcpartpicker.com/product/YnDwrH/verbatim-internal-hard-drive-47473
OCZ Z-Drive R4 CM84,OCZ,N/A,PCIe x8,,PCIe,NVMe,300 GB,300,TRUE,https://pcpartpicker.com/product/RY4gXL/ocz-internal-hard-drive-zd4cm84hh300g
Intel 320,Intel,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,600 GB,600,FALSE,https://pcpartpicker.com/product/CjFPxr/intel-internal-hard-drive-ssdsa2cw600g3b5
MyDigitalSSD SBX,MyDigitalSSD,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/wbKcCJ/mydigitalssd-sbx-1tb-m2-2280-solid-state-drive-mdnvme80-sbx-1t
MyDigitalSSD SBX,MyDigitalSSD,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,256 GB,256,TRUE,https://pcpartpicker.com/product/CQ66Mp/mydigitalssd-sbx-256gb-m2-2280-solid-state-drive-mdnvme80-sbx-0256
Western Digital PC SN730,Western Digital,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/WmTp99/western-digital-pc-sn730-512-gb-m2-2280-nvme-solid-state-drive-sdbqnty-512g
VisionTek DLX4,VisionTek,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/PQRwrH/visiontek-dlx4-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-901565
Angelbird ED381,Angelbird,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,1.92 TB,1920,FALSE,https://pcpartpicker.com/product/MVMTwP/angelbird-ed381-192-tb-25-solid-state-drive-ed3812100
Seagate 600 Pro,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,400 GB,400,FALSE,https://pcpartpicker.com/product/Qw9KHx/seagate-internal-hard-drive-st400fn0021
Samsung 830,Samsung,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/KCYXsY/samsung-internal-hard-drive-mz7pc128nam
Corsair Performance Pro,Corsair,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,128 GB,128,FALSE,https://pcpartpicker.com/product/r96BD3/corsair-internal-hard-drive-cssdp128gbpbk
SanDisk Ultra,SanDisk,N/A,SATA 3.0 Gb/s,,"2.5""",SATA,60 GB,60,FALSE,https://pcpartpicker.com/product/TvJwrH/sandisk-internal-hard-drive-sdssdh060gg25
Kingston SSDNow,Kingston,N/A,M.2 SATA,,M.2-2280,SATA,120 GB,120,FALSE,https://pcpartpicker.com/product/nP648d/kingston-internal-hard-drive-sm2280s3120g
Plextor M5M,Plextor,N/A,mSATA,,mSATA,SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/yPw323/plextor-internal-hard-drive-px256m5m
Orico Troodon V500,Orico,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,1 TB,1000,TRUE,https://pcpartpicker.com/product/wTgrxr/orico-troodon-v500-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-v500-1tb-bp
MSI SPATIUM M460 HS,MSI,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,500 GB,500,TRUE,https://pcpartpicker.com/product/CDC48d/msi-spatium-m460-hs-500-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-spatium-m460-hs-500gb
Kingston SSDNow V200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/tx3RsY/kingston-internal-hard-drive-sv200s3256g
Kingston SSDNow V200,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,256 GB,256,FALSE,https://pcpartpicker.com/product/gTyFf7/kingston-internal-hard-drive-sv200s3d256g
Patriot PA523,Patriot,N/A,M.2 PCIe 5.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/jQgZxr/patriot-pa523-2-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-pa523p2tbm28h
Patriot Pyro SE,Patriot,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/6hQypg/patriot-internal-hard-drive-ppse240gs25ssdr
Patriot Viper PV573,Patriot,N/A,M.2 PCIe 5.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/4k7MnQ/patriot-viper-pv573-4-tb-m2-2280-pcie-50-x4-nvme-solid-state-drive-pv573p4tbm28h
XOC G300,XOC,N/A,M.2 PCIe 3.0 X4,,M.2-2280,NVMe,2 TB,2000,TRUE,https://pcpartpicker.com/product/TCjRsY/xoc-g300-2-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-xc2tg300
Seagate IronWolf NAS,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,3.84 TB,3840,FALSE,https://pcpartpicker.com/product/2wrYcf/seagate-ironwolf-nas-384-tb-25-solid-state-drive-za3840nm10001
Seagate IronWolf NAS,Seagate,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,960 GB,960,FALSE,https://pcpartpicker.com/product/Wv6qqs/seagate-ironwolf-nas-960-gb-25-solid-state-drive-za960nm10001
Kingston DC500R,Kingston,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/HDcG3C/kingston-dc500r-480-gb-25-solid-state-drive-sedc500r480g
Mushkin Striker,Mushkin,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/D6hj4D/mushkin-internal-hard-drive-mknssdst240gb
Micron 5200 ECO,Micron,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/ZDgFf7/micron-5200-eco-480-gb-25-solid-state-drive-mtfddak480tdc-1at16a
Samsung 850 Evo,Samsung,N/A,mSATA,,mSATA,SATA,1 TB,1000,FALSE,https://pcpartpicker.com/product/7cfmP6/samsung-internal-hard-drive-mzm5e1t0bw
Nextorage G-Series LE,Nextorage,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,4 TB,4000,TRUE,https://pcpartpicker.com/product/h6DnTW/nextorage-g-series-le-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-nn4le-4tb2cngne-sym
Neo Forza NFS10,Neo Forza,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,240 GB,240,FALSE,https://pcpartpicker.com/product/j9NxFT/neo-forza-nfs10-240-gb-25-solid-state-drive-nfs101sa324-6007200
Neo Forza NFS10,Neo Forza,N/A,SATA 6.0 Gb/s,,"2.5""",SATA,480 GB,480,FALSE,https://pcpartpicker.com/product/zdD7YJ/neo-forza-nfs10-480-gb-25-solid-state-drive-nfs101sa348-6007200
OCZ Z-Drive R4 CM84,OCZ,N/A,PCIe x8,,PCIe,NVMe,600 GB,600,TRUE,https://pcpartpicker.com/product/nJjG3C/ocz-internal-hard-drive-zd4cm84hh600g
XOC SP900,XOC,N/A,M.2 PCIe 4.0 X4,,M.2-2280,NVMe,512 GB,512,TRUE,https://pcpartpicker.com/product/b2Hqqs/xoc-sp900-512-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-xc512gsp900
