name,price,manufacturer,interfaceType,requiredPowerConnectors,LengthMm,CaseExpansionSlotWidth,TotalSlotWidth,GraphicsProcessor,VramGBs,MemoryType,CoreClockMHz,BoostClockMHz,TdpWatts,Color,CoolingType,HdmiPortCount,DisplayPortCount,profile,URL
XFX HD-577A-ZNFC,N/A,XFX,PCIe x16,None,215,2,2,Radeon HD 5770,1,GDDR5,850,N/A,108,Black / Red,1 Fan,1,1,Standard,https://pcpartpicker.com/product/DRPfrH/xfx-video-card-hd577aznfc
Asus ENGTX560 TI DCII/2DI/1GD5,$298.00+,Asus,PCIe x16,None,N/A,2,2,GeForce GTX 560 Ti,1,GDDR5,830,N/A,210,Black / Red,2 Fans,1,0,Standard,https://pcpartpicker.com/product/XTckcf/asus-video-card-engtx560tidcii2di1gd5
Zotac ZT-40501-10L,N/A,Zotac,PCIe x16,None,209,2,2,GeForce GTS 450,1,GDDR5,810,N/A,106,Black / Orange,1 Fan,1,0,Standard,https://pcpartpicker.com/product/JB3RsY/zotac-video-card-zt4050110l
PNY VCGGT4401XPB,N/A,PNY,PCIe x16,None,144,1,2,GeForce GT 440,1,GDDR5,810,N/A,65,Green,1 Fan,1,0,Standard,https://pcpartpicker.com/product/bKtCmG/pny-video-card-vcggt4401xpb
Zotac ZT-50608-10L,N/A,Zotac,PCIe x1,None,167,1,1,GeForce GT 520,0.5,DDR3,810,N/A,29,Black / Orange,1 Fan,1,0,Standard,https://pcpartpicker.com/product/BqvRsY/zotac-video-card-zt5060810l
XFX FX-797A-TDBC,N/A,XFX,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,274,2,2,Radeon HD 7970,3,GDDR5,1000,N/A,250,Black / Silver,2 Fans,1,2,Standard,https://pcpartpicker.com/product/LdkD4D/xfx-video-card-fx797atdbc
XFX FX-787A-CDFC,N/A,XFX,PCIe x16,2 x PCIe 6-pin,241,2,2,Radeon HD 7870,2,GDDR5,1000,N/A,175,Black / Silver,2 Fans,1,2,Standard,https://pcpartpicker.com/product/MhQypg/xfx-video-card-fx787acdfc
Asus GTX670-DC2-2GD5,N/A,Asus,PCIe x16,2 x PCIe 6-pin,271,2,2,GeForce GTX 670,2,GDDR5,915,N/A,170,Black / Red,2 Fans,1,1,Standard,https://pcpartpicker.com/product/YP4gXL/asus-video-card-gtx670dc22gd5
Asus GT630-2GD3,N/A,Asus,PCIe x16,None,193,1,2,GeForce GT 630,2,DDR3,810,N/A,65,Black / Red,1 Fan,1,0,Standard,https://pcpartpicker.com/product/CDYXsY/asus-video-card-gt6302gd3
EVGA 01G-P3-2632-KR,N/A,EVGA,PCIe x16,None,144,2,2,GeForce GT 630,1,GDDR5,810,N/A,65,Black,1 Fan,1,0,Standard,https://pcpartpicker.com/product/tFjG3C/evga-video-card-01gp32632kr
EVGA Superclocked ACX,N/A,EVGA,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,279,2,2,GeForce GTX 760,4,GDDR5,1072,1137,170,Black / Silver,2 Fans,1,1,Standard,https://pcpartpicker.com/product/hvphP6/evga-video-card-04gp42768kr
PowerColor TurboDuo,N/A,PowerColor,PCIe x16,1 x PCIe 6-pin,198,2,2,Radeon R9 270,2,GDDR5,930,955,150,Black / Red,2 Fans,1,1,Standard,https://pcpartpicker.com/product/L8Lypg/powercolor-video-card-axr92702gbd5tdheoc
Zotac ZT-70701-10M,N/A,Zotac,PCIe x16,None,144,2,2,GeForce GTX 750,1,GDDR5,1033,1111,55,Black / Orange,1 Fan,1,0,Standard,https://pcpartpicker.com/product/6wTmP6/zotac-video-card-zt7070110m
MSI GTX 970 4GD5T OC,N/A,MSI,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,275,2,2,GeForce GTX 970,4,GDDR5,1102,1241,145,Black / Blue,2 Fans,1,1,Standard,https://pcpartpicker.com/product/kqqbt6/msi-video-card-gtx9704gd5toc
MSI N730-4GD3,N/A,MSI,PCIe x16,None,152,2,2,GeForce GT 730,4,DDR3,700,N/A,49,Black,1 Fan,1,0,Standard,https://pcpartpicker.com/product/hYJkcf/msi-video-card-n7304gd3
Zotac ZT-90301-10M,N/A,Zotac,PCIe x16,1 x PCIe 6-pin,206,2,2,GeForce GTX 960,2,GDDR5,1177,1240,120,Gray / Black,2 Fans,1,3,Standard,https://pcpartpicker.com/product/TLkwrH/zotac-video-card-zt9030110m
Asus GTX980TI-6GD5,N/A,Asus,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,282,2,2,GeForce GTX 980 Ti,6,GDDR5,1000,1076,250,Black / Silver,1 Fan,1,3,Standard,https://pcpartpicker.com/product/46s8TW/asus-video-card-gtx980ti6gd5
MSI R9 Fury X 4G,N/A,MSI,PCIe x16,2 x PCIe 8-pin,195,2,2,Radeon R9 Fury X,4,HBM,1050,N/A,275,Black / Red,120 mm Radiator,1,3,Standard,https://pcpartpicker.com/product/dx648d/msi-video-card-r9furyx4g
EVGA Superclocked+ ACX 2.0,N/A,EVGA,PCIe x16,2 x PCIe 6-pin,242,2,2,GeForce GTX 970,4,GDDR5,1165,1317,145,Black / Blue,2 Fans,1,1,Standard,https://pcpartpicker.com/product/JZfmP6/evga-video-card-04gp42977kr
Asus STRIX-GTX950-DC2OC-2GD5-GAMING,N/A,Asus,PCIe x16,1 x PCIe 6-pin,218,2,2,GeForce GTX 950,2,GDDR5,1024,1140,90,Black / Red,2 Fans,1,1,Standard,https://pcpartpicker.com/product/ngJkcf/asus-video-card-strixgtx950dc2oc2gd5gaming
Asus POSEIDON-GTX980TI-P-6GD5,N/A,Asus,PCIe x16,2 x PCIe 8-pin,287,2,2,GeForce GTX 980 Ti,6,GDDR5,1114,1203,250,Black / Red,2 Fans,1,3,Standard,https://pcpartpicker.com/product/GCL7YJ/asus-video-card-poseidongtx980tip6gd5
PNY VCGGTX9704R2XPB,$399.00+,PNY,PCIe x16,2 x PCIe 6-pin,245,2,2,GeForce GTX 970,4,GDDR5,1050,1178,145,Black,1 Fan,1,2,Standard,https://pcpartpicker.com/product/48Jkcf/pny-video-card-vcggtx9704r2xpb
MSI N730K-2GD3H/LP,N/A,MSI,PCIe x16,None,146,1,2,GeForce GT 730,2,DDR3,902,N/A,49,Black / White,Fanless,1,0,Low,https://pcpartpicker.com/product/wCzZxr/msi-video-card-n730k2gd3hlp
Gainward Phoenix,N/A,Gainward,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,285,2,3,GeForce GTX 1080,8,GDDR5X,1607,1733,180,Black / Red,2 Fans,1,3,Standard,https://pcpartpicker.com/product/tVwqqs/gainward-video-card-4260183363651
Inno3D Compact,N/A,Inno3D,PCIe x16,1 x PCIe 6-pin,172,2,2,GeForce GTX 1060 6GB,6,GDDR5,1506,1708,120,Black,1 Fan,1,3,Standard,https://pcpartpicker.com/product/mqRFf7/inno3d-geforce-gtx-1060-6gb-compact-video-card-n1060-2ddn-n5gn
Sapphire NITRO,N/A,Sapphire,PCIe x16,1 x PCIe 6-pin,221,2,2,Radeon RX 460,4,GDDR5,1175,1250,75,Black,2 Fans,1,1,Standard,https://pcpartpicker.com/product/wcH48d/sapphire-radeon-rx-460-4gb-nitro-video-card-11257-02
GALAX EX OC SNPR,N/A,GALAX,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,296,2,3,GeForce GTX 1080,8,GDDR5X,1657,1797,180,White,2 Fans,1,3,Standard,https://pcpartpicker.com/product/yWtWGX/galax-geforce-gtx-1080-8gb-ex-oc-snpr-white-video-card-80nsj6dhn1ws
PNY VCGGTX10606PB-CG,N/A,PNY,PCIe x16,1 x PCIe 6-pin,N/A,2,2,GeForce GTX 1060 6GB,6,GDDR5,1506,1708,120,Black,1 Fan,1,3,Standard,https://pcpartpicker.com/product/xbL7YJ/pny-geforce-gtx-1060-6gb-cg-video-card-vcggtx10606pb-cg
EVGA HYBRID GAMING,$522.77+,EVGA,PCIe x16,1 x PCIe 8-pin,267,2,2,GeForce GTX 1070,8,GDDR5,1594,1784,170,Black / Gray,1 Fan,1,3,Standard,https://pcpartpicker.com/product/HgPzK8/evga-geforce-gtx-1070-8gb-hybrid-gaming-video-card-08g-p4-6178-kr
EVGA ACX 2.0,N/A,EVGA,PCIe x16,None,145,2,2,GeForce GTX 1050,2,GDDR5,1354,1455,75,Black,1 Fan,1,1,Standard,https://pcpartpicker.com/product/sc4NnQ/evga-geforce-gtx-1050-2gb-acx-20-video-card-02g-p4-6150-kr
MSI ARMOR OC,N/A,MSI,PCIe x16,1 x PCIe 8-pin,246,2,2,Radeon RX 470,4,GDDR5,926,1230,120,Black / White,2 Fans,1,3,Standard,https://pcpartpicker.com/product/7wkwrH/msi-radeon-rx-470-4gb-armor-oc-video-card-radeon-rx-470-armor-4g-oc
Zotac ZT-P10700I-10P,N/A,Zotac,PCIe x16,2 x PCIe 6-pin,303,2,2,GeForce GTX 1070,8,GDDR5,1506,1683,150,Black / Silver,3 Fans,1,3,Standard,https://pcpartpicker.com/product/8qrcCJ/zotac-geforce-gtx-1070-8gb-video-card-zt-p10700i-10p
Gigabyte D5,N/A,Gigabyte,PCIe x16,None,172,2,2,GeForce GTX 1050,2,GDDR5,1354,1493,75,Black / Orange,1 Fan,1,1,Standard,https://pcpartpicker.com/product/KPNypg/gigabyte-geforce-gtx-1050-2gb-d5-video-card-gv-n1050d5-2gd
Zotac Founders Edition,N/A,Zotac,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,267,2,2,GeForce GTX 1080 Ti,11,GDDR5X,1480,1582,250,Black / Silver,1 Fan,1,3,Standard,https://pcpartpicker.com/product/YHZ2FT/zotac-geforce-gtx-1080-ti-11gb-founders-edition-video-card-zt-p10810a-10p
MSI GAMING X+,N/A,MSI,PCIe x16,2 x PCIe 8-pin,279,2,3,Radeon RX 580,8,GDDR5,1257,1441,185,Black / Red,2 Fans,2,2,Standard,https://pcpartpicker.com/product/mLRFf7/msi-radeon-rx-580-8gb-gaming-x-8g-video-card-rx-580-gaming-x-8g
Zotac ZT-P10510E-10L,N/A,Zotac,PCIe x16,None,160,2,2,GeForce GTX 1050 Ti,4,GDDR5,1290,1392,75,Black,2 Fans,1,1,Standard,https://pcpartpicker.com/product/vVp323/zotac-geforce-gtx-1050-ti-4gb-low-profile-video-card-zt-p10510e-10l
MSI GTX 1050 2GT LP,N/A,MSI,PCIe x16,None,182,2,2,GeForce GTX 1050,2,GDDR5,1354,1455,75,Black,2 Fans,1,1,Low,https://pcpartpicker.com/product/zggPxr/msi-geforce-gtx-1050-2gb-low-profile-video-card-gtx-1050-2gt-lp
Gigabyte WINDFORCE,N/A,Gigabyte,PCIe x16,1 x PCIe 6-pin,173,2,3,GeForce GTX 750 Ti,2,GDDR5,1020,1085,60,Black / Blue,1 Fan,2,0,Standard,https://pcpartpicker.com/product/zq38TW/gigabyte-geforce-gtx-750-ti-2gb-windforce-1x-video-card-gv-n75td5-2gi
Sapphire PULSE,N/A,Sapphire,PCIe x16,None,158,1,2,Radeon RX 550 - 640,4,GDDR5,1071,1206,60,Black,1 Fan,1,1,Standard,https://pcpartpicker.com/product/7Cw7YJ/sapphire-radeon-rx-550-640-4gb-pulse-video-card-11268-15-20g
Zotac AMP Extreme,N/A,Zotac,PCIe x16,2 x PCIe 8-pin,324,2,4,GeForce RTX 2080,8,GDDR6,1515,1905,215,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/MgWfrH/zotac-geforce-rtx-2080-8-gb-amp-extreme-video-card-zt-t20800b-10p
Asus GTX1050TI-O4G-LP-BRK,N/A,Asus,PCIe x16,None,182,2,2,GeForce GTX 1050 Ti,4,GDDR5,1303,1442,75,N/A,2 Fans,1,1,Low,https://pcpartpicker.com/product/GsgzK8/asus-geforce-gtx-1050-ti-4-gb-lp-video-card-gtx1050ti-o4g-lp-brk
PNY Blower,N/A,PNY,PCIe x16,1 x PCIe 8-pin,267,2,2,GeForce RTX 2070,8,GDDR6,1410,1620,185,Black,1 Fan,1,3,Standard,https://pcpartpicker.com/product/G9DJ7P/pny-geforce-rtx-2070-8-gb-blower-video-card-vcg20708blmpb
Asus STRIX GAMING Advanced,N/A,Asus,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,300,2,3,GeForce RTX 2060,6,GDDR6,1365,1759,160,N/A,3 Fans,2,2,Standard,https://pcpartpicker.com/product/shQG3C/asus-geforce-rtx-2060-6-gb-strix-gaming-advanced-video-card-rog-strix-rtx2060-a6g-gaming
EVGA XC ULTRA GAMING,N/A,EVGA,PCIe x16,1 x PCIe 8-pin,268,2,2,GeForce GTX 1660,6,GDDR5,1530,1845,120,Black,2 Fans,1,1,Standard,https://pcpartpicker.com/product/PWNv6h/evga-geforce-gtx-1660-6-gb-xc-ultra-gaming-video-card-06g-p4-1167-kr
EVGA XC GAMING,N/A,EVGA,PCIe x16,1 x PCIe 6-pin,190,2,3,GeForce GTX 1650 G5,4,GDDR5,1485,1665,75,Black,1 Fan,1,1,Standard,https://pcpartpicker.com/product/yfYLrH/evga-geforce-gtx-1650-4-gb-xc-gaming-video-card-04g-p4-1153-kr
EVGA XC GAMING,N/A,EVGA,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,270,2,2,GeForce RTX 2060 SUPER,8,GDDR6,1470,1695,175,Transparent,2 Fans,1,3,Standard,https://pcpartpicker.com/product/7sYQzy/evga-geforce-rtx-2060-super-8-gb-xc-gaming-video-card-08g-p4-3162-kr
Asus DUAL EVO Advanced,N/A,Asus,PCIe x16,1 x PCIe 8-pin,267,2,3,GeForce RTX 2060 SUPER,8,GDDR6,1500,1695,175,Black,2 Fans,2,2,Standard,https://pcpartpicker.com/product/fD3mP6/asus-geforce-rtx-2060-super-8-gb-dual-evo-advanced-video-card-dual-rtx2060s-a8g-evo
Asus DUAL EVO OC,N/A,Asus,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,267,2,3,GeForce RTX 2080 SUPER,8,GDDR6,1650,1860,250,Black,2 Fans,1,3,Standard,https://pcpartpicker.com/product/GkTzK8/asus-geforce-rtx-2080-super-8-gb-dual-evo-oc-video-card-dual-rtx2080s-o8g-evo
MSI EVOKE OC,N/A,MSI,PCIe x16,1 x PCIe 8-pin,254,2,3,Radeon RX 5700,8,GDDR6,1540,1700,225,Gold,2 Fans,1,3,Standard,https://pcpartpicker.com/product/pk6qqs/msi-radeon-rx-5700-8-gb-evoke-oc-video-card-radeon-rx-5700-evoke-oc
Gainward Phantom GS,N/A,Gainward,PCIe x16,2 x PCIe 8-pin,292,2,3,GeForce RTX 2070 SUPER,8,GDDR6,1605,1815,215,Black / Silver,3 Fans,1,3,Standard,https://pcpartpicker.com/product/yVwkcf/gainward-geforce-rtx-2070-super-8-gb-phantom-gs-video-card-471056224-1006
PNY Dual Gaming OC,N/A,PNY,PCIe x16,1 x PCIe 8-pin,235,2,2,GeForce RTX 2060 SUPER,8,GDDR6,1470,1680,185,Black,2 Fans,1,3,Standard,https://pcpartpicker.com/product/2Xyqqs/pny-geforce-rtx-2060-super-8-gb-dual-gaming-oc-video-card-vcg20608sdfppb-o
Gigabyte WINDFORCE,N/A,Gigabyte,PCIe x16,2 x PCIe 8-pin,280,2,2,GeForce RTX 2080 Ti,11,GDDR6,1545,N/A,250,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/WYKcCJ/gigabyte-geforce-rtx-2080-ti-11-gb-windforce-video-card-gv-n208twf3-11gc
Gainward Pegasus,N/A,Gainward,PCIe x16,1 x PCIe 8-pin,168,2,2,GeForce GTX 1660 SUPER,6,GDDR6,1530,1785,125,Black,1 Fan,1,1,Standard,https://pcpartpicker.com/product/q2xbt6/gainward-geforce-gtx-1660-super-6-gb-pegasus-video-card-471056224-1365
KFA2 EX,N/A,KFA2,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,295,2,3,GeForce RTX 2060 SUPER,8,GDDR6,1470,1665,175,Black,2 Fans,1,2,Standard,https://pcpartpicker.com/product/H6BhP6/kfa2-geforce-rtx-2060-super-8-gb-ex-1-click-oc-video-card-26isl6mpx2ek
Inno3D Twin X2 OC,N/A,Inno3D,PCIe x16,1 x PCIe 6-pin,220,2,2,GeForce GTX 1650 SUPER,4,GDDR6,1530,1755,100,Black,2 Fans,1,1,Standard,https://pcpartpicker.com/product/9bkgXL/inno3d-geforce-gtx-1650-super-4-gb-twin-x2-oc-video-card-n165s2-04d6x-1720va31
PNY XLR8 Gaming Overclocked Edition,N/A,PNY,PCIe x16,1 x PCIe 8-pin,168,2,2,GeForce RTX 2060,6,GDDR6,1365,1725,160,Black,1 Fan,1,1,Standard,https://pcpartpicker.com/product/ZprYcf/pny-geforce-rtx-2060-6-gb-xlr8-gaming-overclocked-edition-video-card-vcg20606sfppb-o
Gigabyte GV-RX570GAMING-4GD-MI,N/A,Gigabyte,PCIe x16,1 x PCIe 8-pin,232,2,2,Radeon RX 570,4,GDDR5,1244,1255,150,Black / Orange,2 Fans,1,3,Standard,https://pcpartpicker.com/product/FG22FT/gigabyte-radeon-rx-570-4-gb-gaming-mi-video-card-gv-rx570gaming4gd-mi
Palit GamingPro OC,N/A,Palit,PCIe x16,2 x PCIe 8-pin,294,2,3,GeForce RTX 3090,24,GDDR6X,1395,1725,350,Black / Silver,3 Fans,1,3,Standard,https://pcpartpicker.com/product/FNbCmG/palit-geforce-rtx-3090-24-gb-gamingpro-oc-video-card-ned3090s19sb-132ba
Palit GamingPro OC,N/A,Palit,PCIe x16,2 x PCIe 8-pin,294,2,3,GeForce RTX 3080 10GB,10,GDDR6X,1440,1740,320,Black / Silver,3 Fans,1,3,Standard,https://pcpartpicker.com/product/RPpmP6/palit-geforce-rtx-3080-10-gb-gamingpro-oc-video-card-ned3080s19ia-132aa
PowerColor AXRX-6800-16GBD6-M2DHC,N/A,PowerColor,PCIe x16,2 x PCIe 8-pin,267,2,2,Radeon RX 6800,16,GDDR6,1700,2105,250,Black / Silver,3 Fans,1,2,Standard,https://pcpartpicker.com/product/9LVG3C/powercolor-radeon-rx-6800-16-gb-video-card-axrx-6800-16gbd6-m2dhc
Gigabyte D6 Rev 2.0,N/A,Gigabyte,PCIe x16,1 x PCIe 6-pin,172,2,2,GeForce GTX 1650 G6,4,GDDR6,1410,1590,75,Black / Silver,1 Fan,1,1,Standard,https://pcpartpicker.com/product/XskWGX/gigabyte-geforce-gtx-1650-g6-4-gb-d6-rev-20-video-card-gv-n1656d6-4gd
MSI GAMING,N/A,MSI,PCIe x16,2 x PCIe 8-pin,279,2,3,Radeon RX 6700 XT,12,GDDR6,2321,N/A,230,Black / Silver,2 Fans,1,3,Standard,https://pcpartpicker.com/product/R4nypg/msi-gaming-radeon-rx-6700-xt-12-gb-video-card-radeon-rx-6700-xt-gaming-12g
KFA2 SG (1-Click OC),N/A,KFA2,PCIe x16,2 x PCIe 8-pin,329,2,3,GeForce RTX 3080 Ti,12,GDDR6X,1365,1710,350,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/KYXJ7P/kfa2-geforce-rtx-3080-ti-12-gb-sg-1-click-oc-video-card-38iom5md99dk
Colorful iGame Advanced OC-V,N/A,Colorful,PCIe x16,3 x PCIe 8-pin,316,2,3,GeForce RTX 3080 Ti,12,GDDR6X,1365,1695,370,Silver / Red,3 Fans,1,3,Standard,https://pcpartpicker.com/product/zBvdnQ/colorful-geforce-rtx-3080-ti-12-gb-igame-advanced-oc-v-video-card-igame-geforce-rtx-3080-ti-advanced-oc-v
MSI SUPRIM,N/A,MSI,PCIe x16,3 x PCIe 8-pin,336,2,3,GeForce RTX 3080 Ti,12,GDDR6X,1365,1785,350,Black / Silver,3 Fans,1,3,Standard,https://pcpartpicker.com/product/w9KKHx/msi-suprim-geforce-rtx-3080-ti-12-gb-video-card-geforce-rtx-3080-ti-suprim-12g
MSI AERO ITX,N/A,MSI,PCIe x16,1 x PCIe 8-pin,172,2,2,GeForce RTX 3060 Ti,8,GDDR6,1410,1665,200,Black / White,1 Fan,1,3,Standard,https://pcpartpicker.com/product/cvqPxr/msi-geforce-rtx-3060-ti-8-gb-aero-itx-video-card-rtx-3060-ti-aero-itx
MSI VENTUS 3X,N/A,MSI,PCIe x16,1 x PCIe 8-pin,316,2,2,GeForce RTX 3060 Ti LHR,8,GDDR6,1410,1665,200,Black / Gray,3 Fans,1,3,Standard,https://pcpartpicker.com/product/wghFf7/msi-geforce-rtx-3060-ti-lhr-8-gb-ventus-3x-video-card-geforce-rtx-3060-ti-ventus-3x-8g-lhr
Inno3D iChill X3,N/A,Inno3D,PCIe x16,2 x PCIe 8-pin,300,2,3,GeForce RTX 3070,8,GDDR6,1500,1785,220,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/dq92FT/inno3d-geforce-rtx-3070-8-gb-ichill-x3-video-card-c30703-08d6x-1710va38
KFA2 (1-Click OC),N/A,KFA2,PCIe x16,2 x PCIe 8-pin,254,2,3,GeForce RTX 3070,8,GDDR6,1500,1740,220,Black,2 Fans,1,3,Standard,https://pcpartpicker.com/product/8HQcCJ/kfa2-geforce-rtx-3070-8-gb-1-click-oc-video-card-37nsl6md2kok
Sapphire PULSE LITE EDITION,N/A,Sapphire,PCIe x16,1 x PCIe 8-pin,193,2,2,Radeon RX 6600,8,GDDR6,1626,2491,140,Black,2 Fans,1,1,Standard,https://pcpartpicker.com/product/ddYmP6/sapphire-radeon-rx-6600-8-gb-pulse-lite-edition-video-card-11304-04-20g
Asus DUAL MINI OC,N/A,Asus,PCIe x16,None,200,2,2,GeForce GTX 1650 G6,4,GDDR6,1410,1650,75,Black,2 Fans,1,1,Standard,https://pcpartpicker.com/product/KpPQzy/asus-geforce-gtx-1650-g6-4-gb-dual-mini-oc-video-card-dual-gtx1650-o4gd6-mini
GALAX SG (1-Click OC),N/A,GALAX,PCIe x16,1 x PCIe 16-pin 12VHPWR,352,3,4,GeForce RTX 4090,24,GDDR6X,2235,2595,450,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/ZnYmP6/galax-sg-1-click-oc-geforce-rtx-4090-24-gb-video-card-49nxm5md6dsg
Asus ROG STRIX GUNDAM EDITION,N/A,Asus,PCIe x16,3 x PCIe 8-pin,318,2,3,GeForce RTX 3090,24,GDDR6X,1395,1890,350,White,3 Fans,2,3,Standard,https://pcpartpicker.com/product/YDD7YJ/asus-rog-strix-gundam-edition-geforce-rtx-3090-24-gb-video-card-rog-strix-geforce-rtx-3090-gundam-edition
Asus TUF GAMING,N/A,Asus,PCIe x16,3 x PCIe 8-pin,353,2,4,Radeon RX 7900 XT,20,GDDR6,2000,N/A,300,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/33fnTW/asus-tuf-gaming-radeon-rx-7900-xt-20-gb-video-card-tuf-rx7900xt-20g-gaming
Gigabyte EAGLE,N/A,Gigabyte,PCIe x16,1 x PCIe 16-pin 12VHPWR,301,2,3,GeForce RTX 4070 Ti,12,GDDR6X,2310,2610,285,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/CGmmP6/gigabyte-eagle-geforce-rtx-4070-ti-12-gb-video-card-gv-n407teagle-12gd
Palit GamingPro,N/A,Palit,PCIe x16,1 x PCIe 16-pin 12VHPWR,329,2,4,GeForce RTX 4080,16,GDDR6X,2205,2505,320,Silver / Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/Hdn9TW/palit-gamingpro-geforce-rtx-4080-16-gb-video-card-ned4080019t2-1032a
Gigabyte AORUS ELITE,N/A,Gigabyte,PCIe x16,1 x PCIe 8-pin + 1 x PCIe 6-pin,296,2,3,GeForce RTX 3050 8GB,8,GDDR6,1777,1860,130,Black,3 Fans,2,2,Standard,https://pcpartpicker.com/product/tjXV3C/gigabyte-aorus-elite-geforce-rtx-3050-8gb-8-gb-video-card-gv-n3050aorus-e-8gd
GALAX EX Gamer,N/A,GALAX,PCIe x16,1 x PCIe 8-pin,323,2,3,GeForce RTX 4070,12,GDDR6X,1920,2550,200,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/hLP8TW/galax-ex-gamer-geforce-rtx-4070-12-gb-video-card-47nom7md7jeg
ASRock Phantom Gaming Elite,N/A,ASRock,PCIe x16,1 x PCIe 8-pin,240,2,2,Radeon RX 580,8,GDDR5,1257,1345,185,Black,2 Fans,1,3,Standard,https://pcpartpicker.com/product/7DC48d/asrock-phantom-gaming-elite-radeon-rx-580-8-gb-video-card-rx580-pge-8g
EVGA FTW3 GAMING iCX3,N/A,EVGA,PCIe x16,3 x PCIe 8-pin,300,2,3,GeForce RTX 3080 12GB LHR,12,GDDR6X,1260,1755,350,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/MhxRsY/evga-ftw3-gaming-icx3-geforce-rtx-3080-12gb-lhr-12-gb-video-card-12g-p5-4875-kl
MSI D6 VENTUS XS,N/A,MSI,PCIe x16,None,178,2,2,GeForce GTX 1650 G6,4,GDDR6,1410,1590,75,Black / Silver,2 Fans,1,1,Standard,https://pcpartpicker.com/product/M9M48d/msi-d6-ventus-xs-geforce-gtx-1650-g6-4-gb-video-card-gtx1650-d6ventus-xs
PNY XLR8 Gaming VERTO EPIC-X RGB OC,N/A,PNY,PCIe x16,1 x PCIe 8-pin,305,2,2,GeForce RTX 4060 Ti,16,GDDR6,2310,2580,165,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/hn88TW/pny-xlr8-gaming-verto-epic-x-rgb-oc-geforce-rtx-4060-ti-16-gb-video-card-vcg4060t16tfxxpb1-o
MSI GAMING SLIM,N/A,MSI,PCIe x16,1 x PCIe 16-pin 12VHPWR,307,2,3,GeForce RTX 4070 Ti,12,GDDR6X,2310,2625,285,Black,3 Fans,1,3,Standard,https://pcpartpicker.com/product/w8zXsY/msi-gaming-slim-geforce-rtx-4070-ti-12-gb-video-card-rtx-4070-ti-gaming-slim-12g
Inno3D X3,N/A,Inno3D,PCIe x16,1 x PCIe 16-pin 12VHPWR,297,2,2,GeForce RTX 4070 Ti SUPER,16,GDDR6X,2340,2640,285,Black / Silver,3 Fans,1,3,Standard,https://pcpartpicker.com/product/TGDQzy/inno3d-x3-geforce-rtx-4070-ti-super-16-gb-video-card-n407ts2-166xx-186158n
Inno3D Twin X2 OC,N/A,Inno3D,PCIe x16,1 x PCIe 16-pin 12VHPWR,250,2,2,GeForce RTX 4070 Ti SUPER,16,GDDR6X,2340,2640,285,White / Silver,2 Fans,1,3,Standard,https://pcpartpicker.com/product/BXNYcf/inno3d-twin-x2-oc-geforce-rtx-4070-ti-super-16-gb-video-card-n407ts2-166xx-186156w
MSI LP,N/A,MSI,PCIe x16,None,174,2,2,GeForce RTX 3050 6GB,6,GDDR6,1040,1470,70,Black,2 Fans,2,1,Low,https://pcpartpicker.com/product/WgxxFT/msi-lp-geforce-rtx-3050-6gb-6-gb-video-card-rtx-3050-lp-6g
Asus ProArt,N/A,Asus,PCIe x16,1 x PCIe 16-pin 12VHPWR,300,2,3,GeForce RTX 4070 SUPER,12,GDDR6X,1980,2505,220,Black / Gold,3 Fans,1,3,Standard,https://pcpartpicker.com/product/hj9wrH/asus-proart-geforce-rtx-4070-super-12-gb-video-card-proart-rtx4070s-12g
MSI GAMING SLIM MLG,N/A,MSI,PCIe x16,1 x PCIe 16-pin 12VHPWR,307,2,2,GeForce RTX 4070 SUPER,12,GDDR6X,1980,2490,220,Black / Red,3 Fans,1,3,Standard,https://pcpartpicker.com/product/3dP8TW/msi-gaming-slim-mlg-geforce-rtx-4070-super-12-gb-video-card-geforce-rtx-4070-super-12g-gaming-slim-mlg
